Dataset,Retriever,Question,Gold Answer,LLM Answer,Claim,Claim Label,Entailment Score,Contradiction Score,Evidence Preview
v1,bm25_v1+LLM,What is the Roman numeral going to be for Super Bowl 51?,LI.,The Roman numerals will be used to represent the Super Bowl 50.,The Roman numerals will be used to represent the Super Bowl 50.,contradicted,0.11058787256479263,0.9941674470901489,"game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. As this was the 50th Super Bowl, the league emphasized the ""golden anniversary"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super "
v1,dpr_v1+LLM,What is the Roman numeral going to be for Super Bowl 51?,LI.,The Roman numerals will be used to represent the Super Bowl 50.,The Roman numerals will be used to represent the Super Bowl 50.,contradicted,0.0790582224726677,0.9988589286804199,"game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. As this was the 50th Super Bowl, the league emphasized the ""golden anniversary"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super "
v1,hybrid_v1+LLM,What is the Roman numeral going to be for Super Bowl 51?,LI.,The Roman numerals will be used to represent the Super Bowl 50.,The Roman numerals will be used to represent the Super Bowl 50.,contradicted,0.0790582224726677,0.9988589286804199,"game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. As this was the 50th Super Bowl, the league emphasized the ""golden anniversary"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super "
v1,bm25_v1+LLM,What color was featured in promotions related to Super Bowl 50?,gold,The Super Bowl 50 was red.,The Super Bowl 50 was red.,contradicted,0.02992844767868519,0.9989721775054932,"time. They also lost Super Bowl XXI when they wore white jerseys, but they are 0-4 in Super Bowls when wearing orange jerseys, losing in Super Bowl XII, XXII, XXIV, and XLVIII. The only other AFC champion team to have worn white as the designated home team in the Super Bowl was the Pittsburgh Steele"
v1,dpr_v1+LLM,What color was featured in promotions related to Super Bowl 50?,gold,The color of the Super Bowl logo was red.,The color of the Super Bowl logo was red.,contradicted,0.010355625301599503,0.8397341966629028,"naming each Super Bowl game with Roman numerals (under which the game would have been known as ""Super Bowl L""), so that the logo could prominently feature the Arabic numerals 50. As the designated home team in the annual rotation between AFC and NFC teams, the Broncos elected to wear their road whit"
v1,bm25_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,The first time the gold-trimmed logos were used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used,The first time the gold-trimmed logos were used in the NFL was in the 1950s.,unsupported,0.019809316843748093,0.11809295415878296,
v1,bm25_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,The first time the gold-trimmed logos were used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used,The first time the logo was used in the NFL was in the 1950s.,unsupported,0.017784835770726204,0.46919986605644226,
v1,bm25_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,The first time the gold-trimmed logos were used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used in the NFL was in the 1950s. The first time the logo was used,The first time the logo was used,unsupported,0.08856675028800964,0.4430563151836395,
v1,dpr_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the same manner as the ABC logo, with the letters ""ABC"" and the logo in the center. The logo was then replaced by a new logo, with the letters ""ABC"" and the logo in the center. The logo was then","In the early 1980s, the ABC logo was introduced in the same manner as the ABC logo, with the letters ""ABC""",contradicted,0.1589699238538742,0.995271623134613,"on ABC, while all four variants are used selectively in advertising and by affiliates. A new custom typeface, ""ABC Modern"" (which was inspired by the logotype), was also created for use in advertising and other promotional materials. The ABC logo has evolved many times since the network's creation i"
v1,dpr_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the same manner as the ABC logo, with the letters ""ABC"" and the logo in the center. The logo was then replaced by a new logo, with the letters ""ABC"" and the logo in the center. The logo was then",the logo in the center.,contradicted,0.4454142153263092,0.9174724817276001,"Dot prompted visitors to ""download the dot"", a program which would cause the ABC logo to fly around the screen and settle in the bottom-right corner. The network hired the Troika Design Group to design and produce its 2001–02 identity, which continued using the black-and-yellow coloring of the logo "
v1,dpr_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the same manner as the ABC logo, with the letters ""ABC"" and the logo in the center. The logo was then replaced by a new logo, with the letters ""ABC"" and the logo in the center. The logo was then","The logo was then replaced by a new logo, with the letters ""ABC""",contradicted,0.6113025546073914,0.941619873046875,"on ABC, while all four variants are used selectively in advertising and by affiliates. A new custom typeface, ""ABC Modern"" (which was inspired by the logotype), was also created for use in advertising and other promotional materials. The ABC logo has evolved many times since the network's creation i"
v1,dpr_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the same manner as the ABC logo, with the letters ""ABC"" and the logo in the center. The logo was then replaced by a new logo, with the letters ""ABC"" and the logo in the center. The logo was then",The logo was then,contradicted,0.06675011664628983,0.6846234798431396,"the 40th anniversary of the network's founding, ID sequences had the logo appear in a gold CGI design on a blue background, accompanied by the slogan ""That Special Feeling"" in a script font. Ten years later, in 1993, the ""ABC Circle"" logo reverted to its classic white-on-black color scheme, but with"
v1,hybrid_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the first season of the NFL's Super Bowl, and the logo was introduced in the second season of the Super Bowl. The logo was introduced in the second season of the Super Bowl, and the logo was introduced in the third season of the","In the early 1980s, the ABC logo was introduced in the first season of the NFL's Super Bowl,",contradicted,0.012310699559748173,0.9552204012870789,"an act or segment, before appearing throughout programs (except during commercial breaks) beginning in the 1995–96 season; the respective iterations of the translucent logo bug were also incorporated within program promotions until the 2011–12 season. A revised version of the ABC logo was introduced"
v1,hybrid_v1+LLM,When did sideline jackets and hats start to feature gold-trimmed logos?,week 7,"In the early 1980s, the ABC logo was introduced in the first season of the NFL's Super Bowl, and the logo was introduced in the second season of the Super Bowl. The logo was introduced in the second season of the Super Bowl, and the logo was introduced in the third season of the",the logo was introduced in the second season of the Super Bowl.,contradicted,0.002871235366910696,0.9958867430686951,"roots in radio. When the ABC-UPT merger was finalized in 1953, the network introduced a new logo based on the seal of the Federal Communications Commission, with the letters ""ABC"" enclosed in a circular shield surmounted by the bald eagle. In 1957, just before the television network began its first "
