Dataset,Retriever,Question,Gold Answer,LLM Answer,Retrieved Context Preview,TopK,Mean Retrieval Score,Retrieval Hit@K,Exact Match,F1,BLEU,ROUGE-L,Semantic Similarity,Num Claims,Supported Claims,Unsupported Claims,Contradicted Claims,Faithfulness,Extrinsic Hallucination Rate,Intrinsic Hallucination Rate,Hallucination Rate,Step Time Sec
v1,hybrid_v1+LLM,"Since this was the 50th one, what was the theme color for the Super Bowl?",gold,The theme color for the Super Bowl is blue.,"Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title. The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. As this was the 50th Super Bowl, the league emphasized the ""golden anniv",5,0.9221474748234353,1,0,0.0,0.0,0.0,0.117307544,1,0,0,1,0.0,0.0,1.0,1.0,0.8239641189575195
v1,bm25_v1+LLM,In what venue did the NFL Experience take place?,Moscone Center,"The NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1","The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,14.833409248001022,1,0,0.08163265306122448,1.321983657928387,0.07999999999999999,0.3913645,4,1,2,1,0.25,0.5,0.25,0.75,1.1598122119903564
v1,dpr_v1+LLM,In what venue did the NFL Experience take place?,Moscone Center,"The NFL Experience was held at the Moscone Center in San Francisco on February 1, 2016. The event was held at the Moscone Center in San Francisco. The stadium opened on January 30, 2016. The stadium was built in the early 2000s, and the stadium was renovated in the early 2000","The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium. On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003. The ",5,0.5230539917945862,1,0,0.07547169811320754,1.2743248999128778,0.07547169811320754,0.44255364,5,0,2,3,0.0,0.4,0.6,1.0,1.0905911922454834
v1,hybrid_v1+LLM,In what venue did the NFL Experience take place?,Moscone Center,"The NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1","The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,0.8244557614063595,1,0,0.08163265306122448,1.321983657928387,0.07999999999999999,0.3913645,4,1,2,1,0.25,0.5,0.25,0.75,1.0922012329101562
v1,bm25_v1+LLM,In what city is the Moscone Center located?,San Francisco,"The Moscone Center is located in San Francisco, California. The center is located in the heart of the city, in the heart of the city, and in the heart of the city. The center is located in the heart of the city, in the heart of the city, and in the heart","The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,16.375658189481356,1,0,0.037037037037037035,1.229983484984923,0.07407407407407407,0.42554116,4,0,0,4,0.0,0.0,1.0,1.0,1.3197379112243652
v1,dpr_v1+LLM,In what city is the Moscone Center located?,San Francisco,The Moscone Center is located in the centre of the city centre. The Moscone Center is a small building with a large open-air theatre and a large indoor cinema. The Moscone Center is a small building with a large open-air theatre and a large indoor cinema. The Moscone Center,"Other shopping destinations in Newcastle include Grainger Street and the area around Grey's Monument, the relatively modern Eldon Garden and Monument Mall complexes, the Newgate Centre, Central Arcade and the traditional Grainger Market. Outside the city centre, the largest suburban shopping areas are Gosforth and Byker. The largest Tesco store in the United Kingdom is located in Kingston Park on the edge of Newcastle. Close to Newcastle, the largest indoor shopping centre in Europe, the MetroCe",5,0.3461223244667053,0,0,0.0,0.0,0.0,0.19339196,4,1,0,3,0.25,0.0,0.75,0.75,1.1213445663452148
v1,hybrid_v1+LLM,In what city is the Moscone Center located?,San Francisco,The Moscone Center is located in the city of San Francisco.,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,0.7181816337279183,1,0,0.15384615384615385,6.772997136689072,0.3076923076923077,0.5113269,1,0,0,1,0.0,0.0,1.0,1.0,0.8176920413970947
v1,bm25_v1+LLM,Who is the mayor of San Francisco?,Ed Lee,The Mayor of San Francisco is the Mayor of San Francisco.,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,16.65449857438788,1,0,0.0,0.0,0.0,0.120648704,1,0,0,1,0.0,0.0,1.0,1.0,0.786632776260376
v1,dpr_v1+LLM,Who is the mayor of San Francisco?,Ed Lee,The mayor of San Francisco is the city's mayor.,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,0.3741088449954987,1,0,0.0,0.0,0.0,0.1227589,1,0,0,1,0.0,0.0,1.0,1.0,0.7906179428100586
v1,hybrid_v1+LLM,Who is the mayor of San Francisco?,Ed Lee,The mayor of San Francisco is the Mayor of San Francisco.,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,0.8324722827067127,1,0,0.0,0.0,0.0,0.120648704,1,0,0,1,0.0,0.0,1.0,1.0,0.8196778297424316
v1,bm25_v1+LLM,Who is the city supervisor of San Francisco?,Jane Kim,The city supervisor of San Francisco is the city's chief executive officer. The city's chief executive officer is the city's mayor. The city's mayor is the city's chief operating officer. The mayor is the city's chief operating officer. The mayor is the city's chief operating officer. The mayor,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,18.917337243049616,1,0,0.0,0.0,0.0,0.20687634,4,0,3,1,0.0,0.75,0.25,1.0,1.086601734161377
v1,dpr_v1+LLM,Who is the city supervisor of San Francisco?,Jane Kim,The San Francisco Supervisor of the Year award is given to the city's top-tier city supervisors. The San Francisco Supervisor of the Year award is given to the city's top-tier city supervisors. The San Francisco Supervisor of the Year award is given to the city's top-tier city supervisors.,"The annual NFL Experience was held at the Moscone Center in San Francisco. In addition, ""Super Bowl City"" opened on January 30 at Justin Herman Plaza on The Embarcadero, featuring games and activities that will highlight the Bay Area's technology, culinary creations, and cultural diversity. More than 1 million people are expected to attend the festivities in San Francisco during Super Bowl Week. San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going ",5,0.35624548196792605,1,0,0.0,0.0,0.0,0.11967908,1,0,1,0,0.0,1.0,0.0,1.0,0.7689468860626221
